,Dc_Dist,Psa,Dispatch_Date_Time,Dispatch_Date,Dispatch_Time,Hour,Dc_Key,Location_Block,UCR_General,Text_General_Code,Police_Districts,Month,Lon,Lat,Year_Nr,Month_Nr,Day_Nr,Close to Campus,Closest College
1200033,14,2,2015-01-07 21:53:00,2015-01-07,21:53:00,21,201514001501,200 BLOCK E DORSET ST,300.0,Robbery Firearm,10,2015-01,-75.18303,40.0553,2015,1,7,No,
1908528,12,2,2015-01-07 22:40:00,2015-01-07,22:40:00,22,201512001675,5900 BLOCK TRINITY ST,400.0,Aggravated Assault Firearm,9,2015-01,-75.231476,39.934547,2015,1,7,No,
1979584,19,2,2015-01-07 22:49:00,2015-01-07,22:49:00,22,201519002030,5100 BLOCK W THOMPSON ST,300.0,Robbery Firearm,15,2015-01,-75.224991,39.973145,2015,1,7,No,
2025150,19,1,2015-01-08 00:57:00,2015-01-08,00:57:00,0,201519002044,500 BLOCK N 63RD ST,300.0,Robbery Firearm,15,2015-01,-75.245206,39.97042,2015,1,8,No,
2025161,19,3,2015-01-08 01:46:00,2015-01-08,01:46:00,1,201519002058,1500 BLOCK N 52ND ST,300.0,Robbery Firearm,15,2015-01,-75.226642,39.977321,2015,1,8,No,
1251956,15,1,2015-01-08 06:24:00,2015-01-08,06:24:00,6,201515002239,1300 BLOCK HARRISON ST,300.0,Robbery Firearm,11,2015-01,-75.086325,40.021408,2015,1,8,No,
1200044,14,1,2015-01-08 09:31:00,2015-01-08,09:31:00,9,201514001596,7700 BLOCK RUGBY ST,300.0,Robbery Firearm,10,2015-01,-75.165385,40.0677,2015,1,8,No,
360457,35,2,2015-01-08 12:54:00,2015-01-08,12:54:00,12,201535001883,5200 BLOCK RISING SUN AVE 1,300.0,Robbery Firearm,20,2015-01,-75.118637,40.030078,2015,1,8,No,
385385,39,2,2015-01-08 14:57:00,2015-01-08,14:57:00,14,201539001787,3500 BLOCK N BROAD ST,1500.0,Weapon Violations,21,2015-01,-75.151818,40.006932,2015,1,8,Yes,Temple University Medical
192411,26,1,2015-01-08 15:47:00,2015-01-08,15:47:00,15,201526001359,2200 BLOCK N FRONT ST,300.0,Robbery Firearm,19,2015-01,-75.132295,39.984615,2015,1,8,No,
545941,9,3,2015-01-08 18:51:00,2015-01-08,18:51:00,18,201509000929,N BROAD ST / POPLAR ST,300.0,Robbery Firearm,8,2015-01,-75.159705,39.970211,2015,1,8,No,
1488340,14,1,2015-01-08 19:35:00,2015-01-08,19:35:00,19,201514001694,7300 BLOCK OGONTZ AVE,1500.0,Weapon Violations,10,2015-01,-75.154925,40.065035,2015,1,8,No,
1184338,12,3,2015-01-08 20:29:00,2015-01-08,20:29:00,20,201512001860,2400 BLOCK S 64TH ST,300.0,Robbery Firearm,9,2015-01,-75.230516,39.924207,2015,1,8,No,
825630,12,4,2015-01-08 21:01:00,2015-01-08,21:01:00,21,201512001874,5600 BLOCK BALTIMORE AVE,100.0,Homicide - Criminal,9,2015-01,-75.236791,39.946543,2015,1,8,No,
449523,15,3,2015-01-08 22:22:00,2015-01-08,22:22:00,22,201515002474,7900 BLOCK FRANKFORD AVE,300.0,Robbery Firearm,11,2015-01,-75.029907,40.040726,2015,1,8,No,
88140,22,3,2015-01-08 22:25:00,2015-01-08,22:25:00,22,201522002296,1800 BLOCK CECIL B MOORE AVE,1500.0,Weapon Violations,16,2015-01,-75.164307,39.979489,2015,1,8,No,
192422,26,3,2015-01-09 00:13:00,2015-01-09,00:13:00,0,201526001406,100 BLOCK E GIRARD AVE,300.0,Robbery Firearm,19,2015-01,-75.134385,39.968771,2015,1,9,No,
543721,8,3,2015-01-09 01:21:00,2015-01-09,01:21:00,1,201508001106,4300 BLOCK BYBERRY RD,300.0,Robbery Firearm,7,2015-01,-74.964763,40.082301,2015,1,9,No,
1406165,14,4,2015-01-09 09:09:00,2015-01-09,09:09:00,9,201514001795,1100 BLOCK E MOUNT PLEASANT AVE,1500.0,Weapon Violations,10,2015-01,-75.175466,40.071381,2015,1,9,No,
640510,6,3,2015-01-09 13:27:00,2015-01-09,13:27:00,13,201506001132,1300 BLOCK WALNUT ST,300.0,Robbery Firearm,5,2015-01,-75.163166,39.949176,2015,1,9,No,
1251967,15,1,2015-01-09 13:55:00,2015-01-09,13:55:00,13,201515002603,1800 BLOCK KINSEY ST,300.0,Robbery Firearm,11,2015-01,-75.083349,40.01082,2015,1,9,No,
457629,12,2,2015-01-09 16:41:00,2015-01-09,16:41:00,16,201512002055,6100 BLOCK WOODLAND AVE,300.0,Robbery Firearm,9,2015-01,-75.230555,39.928297,2015,1,9,No,
88151,22,2,2015-01-09 17:56:00,2015-01-09,17:56:00,17,201522002482,2500 BLOCK W LEHIGH AVE,1500.0,Weapon Violations,16,2015-01,-75.172414,39.996214,2015,1,9,No,
2025172,19,1,2015-01-09 18:27:00,2015-01-09,18:27:00,18,201519002564,0 BLOCK N 63RD ST,300.0,Robbery Firearm,15,2015-01,-75.2468,39.962768,2015,1,9,No,
1247136,24,1,2015-01-09 18:55:00,2015-01-09,18:55:00,18,201524002538,3300 BLOCK JASPER ST,400.0,Aggravated Assault Firearm,17,2015-01,-75.108525,39.997061,2015,1,9,No,
308716,22,3,2015-01-09 19:42:00,2015-01-09,19:42:00,19,201522002523,1200 BLOCK N BROAD ST,300.0,Robbery Firearm,16,2015-01,-75.159384,39.971497,2015,1,9,Yes,Temple University
1908638,12,4,2015-01-09 20:57:00,2015-01-09,20:57:00,20,201512002103,1400 BLOCK S 53RD ST,400.0,Aggravated Assault Firearm,9,2015-01,-75.22113,39.940367,2015,1,9,No,
1836912,15,3,2015-01-09 23:40:00,2015-01-09,23:40:00,23,201515002794,7300 BLOCK STATE RD,300.0,Robbery Firearm,11,2015-01,-75.029565,40.026855,2015,1,9,No,
185908,25,4,2015-01-09 23:55:00,2015-01-09,23:55:00,23,201525002336,3100 BLOCK N DARIEN ST,300.0,Robbery Firearm,18,2015-01,-75.144169,39.999099,2015,1,9,No,
825641,12,3,2015-01-10 00:48:00,2015-01-10,00:48:00,0,201512002152,1900 BLOCK S 56TH ST,100.0,Homicide - Criminal,9,2015-01,-75.223011,39.935466,2015,1,10,No,
223017,25,4,2015-01-10 01:02:00,2015-01-10,01:02:00,1,201525002348,3600 BLOCK GERMANTOWN AVE,1500.0,Weapon Violations,18,2015-01,-75.150708,40.009048,2015,1,10,Yes,Temple University
1247148,24,2,2015-01-10 01:09:00,2015-01-10,01:09:00,1,201524002634,100 BLOCK E WISHART ST,400.0,Aggravated Assault Firearm,17,2015-01,-75.128023,39.997808,2015,1,10,No,
223028,25,3,2015-01-10 01:24:00,2015-01-10,01:24:00,1,201525002352,300 BLOCK E ONTARIO ST,1500.0,Weapon Violations,18,2015-01,-75.124161,40.00102,2015,1,10,No,
1946041,3,2,2015-01-10 02:05:00,2015-01-10,02:05:00,2,201503001933,1600 BLOCK S CHRISTOPHER COLUMBUS BLVD,300.0,Robbery Firearm,3,2015-01,-75.14502,39.926471,2015,1,10,No,
1439214,12,3,2015-01-10 02:06:00,2015-01-10,02:06:00,2,201512002159,2200 BLOCK S FELTON ST,1500.0,Weapon Violations,9,2015-01,-75.231031,39.927643,2015,1,10,No,
376459,16,2,2015-01-10 02:34:00,2015-01-10,02:34:00,2,201516001316,4100 BLOCK OGDEN ST,400.0,Aggravated Assault Firearm,12,2015-01,-75.207779,39.96898,2015,1,10,No,
218879,39,1,2015-01-10 12:23:00,2015-01-10,12:23:00,12,201539002262,4900 BLOCK KEYSER ST,300.0,Robbery Firearm,21,2015-01,-75.165579,40.025174,2015,1,10,No,
173533,15,3,2015-01-10 16:13:00,2015-01-10,16:13:00,16,201515002956,7300 BLOCK E ROOSEVELT BLVD,400.0,Aggravated Assault Firearm,11,2015-01,-75.053959,40.044357,2015,1,10,No,
1946241,9,2,2015-01-10 18:48:00,2015-01-10,18:48:00,18,201509001184,2100 BLOCK MARKET ST,300.0,Robbery Firearm,8,2015-01,-75.173228,39.953629,2015,1,10,No,
843130,3,3,2015-01-10 19:55:00,2015-01-10,19:55:00,19,201503002038,1400 BLOCK S 07TH ST,1500.0,Weapon Violations,3,2015-01,-75.156629,39.930196,2015,1,10,No,
1980617,19,1,2015-01-10 20:19:00,2015-01-10,20:19:00,20,201519002894,5600 BLOCK WYNDALE AVE,1500.0,Weapon Violations,15,2015-01,-75.235694,39.989265,2015,1,10,No,
1255065,15,1,2015-01-10 21:12:00,2015-01-10,21:12:00,21,201515003018,1900 BLOCK BERKSHIRE ST,300.0,Robbery Firearm,11,2015-01,-75.08517,40.008916,2015,1,10,No,
385396,39,2,2015-01-10 22:05:00,2015-01-10,22:05:00,22,201539002368,4200 BLOCK GERMANTOWN AVE,1500.0,Weapon Violations,21,2015-01,-75.155015,40.018107,2015,1,10,No,
1957405,18,2,2015-01-10 22:49:00,2015-01-10,22:49:00,22,201518002029,5000 BLOCK LARCHWOOD AVE,300.0,Robbery Firearm,14,2015-01,-75.22266,39.951495,2015,1,10,No,
825652,15,3,2015-01-10 23:24:00,2015-01-10,23:24:00,23,201515003047,4600 BLOCK VISTA ST,100.0,Homicide - Criminal,11,2015-01,-75.032151,40.032772,2015,1,10,No,
1184350,12,2,2015-01-10 23:33:00,2015-01-10,23:33:00,23,201512002345,2100 BLOCK S 60TH ST,300.0,Robbery Firearm,9,2015-01,-75.22888,39.931348,2015,1,10,No,
1488351,14,2,2015-01-11 00:13:00,2015-01-11,00:13:00,0,201514002283,0 BLOCK E SEYMOUR ST,1500.0,Weapon Violations,17,2015-01,-75.130553,39.992432,2015,1,11,No,
1230078,3,1,2015-01-11 01:05:00,2015-01-11,01:05:00,1,201503002140,1000 BLOCK S 04TH ST,300.0,Robbery Firearm,3,2015-01,-75.150576,39.93561,2015,1,11,No,
185919,25,1,2015-01-11 01:12:00,2015-01-11,01:12:00,1,201525002620,3700 BLOCK N 13TH ST,300.0,Robbery Firearm,18,2015-01,-75.149092,40.009001,2015,1,11,No,
825663,15,3,2015-01-11 01:16:00,2015-01-11,01:16:00,1,201515003062,4600 BLOCK VISTA ST,100.0,Homicide - Criminal,11,2015-01,-75.032151,40.032772,2015,1,11,No,
825674,15,3,2015-01-11 01:16:00,2015-01-11,01:16:00,1,201515003063,4600 BLOCK VISTA ST,100.0,Homicide - Criminal,11,2015-01,-75.032151,40.032772,2015,1,11,No,
1462987,39,2,2015-01-11 01:19:00,2015-01-11,01:19:00,1,201539002398,1600 BLOCK W WINGOHOCKING ST,400.0,Aggravated Assault Firearm,21,2015-01,-75.153353,40.022054,2015,1,11,No,
1462975,39,2,2015-01-11 01:32:00,2015-01-11,01:32:00,1,201539002397,1600 BLOCK W WINGOHOCKING ST,400.0,Aggravated Assault Firearm,21,2015-01,-75.153353,40.022054,2015,1,11,No,
357854,18,2,2015-01-11 02:07:00,2015-01-11,02:07:00,2,201518002048,5400 BLOCK WALNUT ST 9,300.0,Robbery Firearm,14,2015-01,-75.22936,39.957396,2015,1,11,No,
1462999,39,2,2015-01-11 02:49:00,2015-01-11,02:49:00,2,201539002405,1600 BLOCK W WINGOHOCKING ST,400.0,Aggravated Assault Firearm,21,2015-01,-75.153353,40.022054,2015,1,11,No,
894097,6,3,2015-01-11 03:02:00,2015-01-11,03:02:00,3,201506001390,100 BLOCK S 02ND ST,1500.0,Weapon Violations,5,2015-01,-75.144225,39.947496,2015,1,11,No,
367600,15,3,2015-01-11 03:20:00,2015-01-11,03:20:00,3,201515003086,4100 BLOCK TYSON AVE,400.0,Aggravated Assault Firearm,11,2015-01,-75.045571,40.032362,2015,1,11,No,
51635,24,1,2015-01-11 09:09:00,2015-01-11,09:09:00,9,201524003017,1800 BLOCK E ALLEGHENY AVE,300.0,Robbery Firearm,17,2015-01,-75.112786,39.995901,2015,1,11,No,
376570,16,2,2015-01-11 10:20:00,2015-01-11,10:20:00,10,201516001483,4200 BLOCK OGDEN ST,400.0,Aggravated Assault Firearm,12,2015-01,-75.20886,39.968861,2015,1,11,No,
358076,12,1,2015-01-11 14:38:00,2015-01-11,14:38:00,14,201512002478,6600 BLOCK ESSINGTON AVE,300.0,Robbery Firearm,9,2015-01,-75.22117,39.914999,2015,1,11,No,
825685,22,4,2015-01-11 14:42:00,2015-01-11,14:42:00,14,201522003014,1400 BLOCK N HOLLYWOOD ST,100.0,Homicide - Criminal,16,2015-01,-75.183301,39.977954,2015,1,11,No,
523316,19,2,2015-01-11 15:51:00,2015-01-11,15:51:00,15,201519003118,5400 BLOCK LANSDOWNE AVE,300.0,Robbery Firearm,15,2015-01,-75.230896,39.976919,2015,1,11,No,
51646,24,2,2015-01-11 15:55:00,2015-01-11,15:55:00,15,201524003115,800 BLOCK E ALLEGHENY AVE,300.0,Robbery Firearm,18,2015-01,-75.14406,40.000391,2015,1,11,No,
572875,19,2,2015-01-11 16:13:00,2015-01-11,16:13:00,16,201519003119,5400 BLOCK LANSDOWNE AVE,300.0,Robbery Firearm,15,2015-01,-75.230896,39.976919,2015,1,11,No,
1908749,12,2,2015-01-11 16:24:00,2015-01-11,16:24:00,16,201512002487,2100 BLOCK GOULD ST,400.0,Aggravated Assault Firearm,9,2015-01,-75.236399,39.926026,2015,1,11,No,
374375,18,1,2015-01-11 16:42:00,2015-01-11,16:42:00,16,201518002133,5800 BLOCK PINE ST,400.0,Aggravated Assault Firearm,14,2015-01,-75.239687,39.955249,2015,1,11,No,
301703,19,1,2015-01-11 17:26:00,2015-01-11,17:26:00,17,201519003149,7500 BLOCK CITY AVE,300.0,Robbery Firearm,15,2015-01,-75.269309,39.980115,2015,1,11,No,
358042,8,2,2015-01-11 17:56:00,2015-01-11,17:56:00,17,201508001519,9900 BLOCK FRANKFORD AVE,300.0,Robbery Firearm,7,2015-01,-74.985296,40.063547,2015,1,11,Yes,Holy Family University
881521,19,2,2015-01-11 18:11:00,2015-01-11,18:11:00,18,201519003143,5000 BLOCK LANCASTER AVE,400.0,Aggravated Assault Firearm,15,2015-01,-75.224316,39.976127,2015,1,11,No,
80806,14,4,2015-01-11 18:54:00,2015-01-11,18:54:00,18,201514002440,1600 BLOCK WADSWORTH AVE,300.0,Robbery Firearm,10,2015-01,-75.171752,40.08149,2015,1,11,No,
1417060,25,3,2015-01-11 19:28:00,2015-01-11,19:28:00,19,201525002818,3400 BLOCK HARTVILLE ST,400.0,Aggravated Assault Firearm,18,2015-01,-75.119084,40.00106,2015,1,11,No,
1255076,15,1,2015-01-11 19:54:00,2015-01-11,19:54:00,19,201515003249,2100 BLOCK HAWORTH ST,300.0,Robbery Firearm,11,2015-01,-75.07267,40.012644,2015,1,11,No,
1368213,3,3,2015-01-11 20:01:00,2015-01-11,20:01:00,20,201503002284,2200 BLOCK S 07TH ST,300.0,Robbery Firearm,3,2015-01,-75.158598,39.920777,2015,1,11,No,
841466,2,1,2015-01-11 21:52:00,2015-01-11,21:52:00,21,201502001985,6300 BLOCK CASTOR AVE,1500.0,Weapon Violations,2,2015-01,-75.078652,40.038245,2015,1,11,No,
1445047,35,3,2015-01-11 21:54:00,2015-01-11,21:54:00,21,201535002803,1700 BLOCK CONLYN ST,400.0,Aggravated Assault Firearm,20,2015-01,-75.149839,40.042958,2015,1,11,No,
211570,24,2,2015-01-11 23:48:00,2015-01-11,23:48:00,23,201524003233,FRANKFORD AV / E CLEARFIELD ST,1500.0,Weapon Violations,17,2015-01,-75.112777,39.991756,2015,1,11,No,
1583731,1,1,2015-01-12 00:22:00,2015-01-12,00:22:00,0,201501001209,2700 BLOCK CANTRELL TER,400.0,Aggravated Assault Firearm,1,2015-01,-75.191965,39.925579,2015,1,12,No,
1583842,1,1,2015-01-12 01:04:00,2015-01-12,01:04:00,1,201501001211,2700 BLOCK CANTRELL TER,400.0,Aggravated Assault Firearm,1,2015-01,-75.191965,39.925579,2015,1,12,No,
1583954,1,1,2015-01-12 01:05:00,2015-01-12,01:05:00,1,201501001212,2700 BLOCK CANTRELL TER,400.0,Aggravated Assault Firearm,1,2015-01,-75.191965,39.925579,2015,1,12,No,
323022,14,3,2015-01-12 02:48:00,2015-01-12,02:48:00,2,201514002481,7200 BLOCK ALLENS PL,400.0,Aggravated Assault Firearm,10,2015-01,-75.207377,40.045892,2015,1,12,No,
357762,12,3,2015-01-12 04:08:00,2015-01-12,04:08:00,4,201512002651,5300 BLOCK UPLAND ST,300.0,Robbery Firearm,9,2015-01,-75.219733,39.938509,2015,1,12,No,
301592,18,2,2015-01-12 05:31:00,2015-01-12,05:31:00,5,201518002218,100 BLOCK S 52ND ST,300.0,Robbery Firearm,14,2015-01,-75.22514,39.958456,2015,1,12,No,
585334,35,2,2015-01-12 17:33:00,2015-01-12,17:33:00,17,201535002934,4600 BLOCK N 11TH ST,300.0,Robbery Firearm,20,2015-01,-75.142949,40.022349,2015,1,12,No,
1247159,24,2,2015-01-12 21:19:00,2015-01-12,21:19:00,21,201524003384,3100 BLOCK CUSTER ST,400.0,Aggravated Assault Firearm,17,2015-01,-75.116544,39.996551,2015,1,12,No,
218891,39,2,2015-01-12 22:11:00,2015-01-12,22:11:00,22,201539002763,N 20TH ST / W ALLEGHENY AV,300.0,Robbery Firearm,21,2015-01,-75.162419,40.002832,2015,1,12,No,
2055218,22,2,2015-01-12 22:15:00,2015-01-12,22:15:00,22,201522003373,1700 BLOCK N NEWKIRK ST,300.0,Robbery Firearm,16,2015-01,-75.180531,39.98319,2015,1,12,No,
1368458,12,3,2015-01-12 22:32:00,2015-01-12,22:32:00,22,201512002811,6300 BLOCK GRAYS AVE,300.0,Robbery Firearm,9,2015-01,-75.230289,39.924331,2015,1,12,No,
1922123,17,3,2015-01-12 22:36:00,2015-01-12,22:36:00,22,201517001368,1500 BLOCK S TAYLOR ST,1500.0,Weapon Violations,13,2015-01,-75.185648,39.933662,2015,1,12,No,
1230188,3,3,2015-01-12 22:48:00,2015-01-12,22:48:00,22,201503002467,2400 BLOCK S 06TH ST,300.0,Robbery Firearm,3,2015-01,-75.157498,39.91894,2015,1,12,No,
211581,24,2,2015-01-12 23:03:00,2015-01-12,23:03:00,23,201524003409,3100 BLOCK CUSTER ST,1500.0,Weapon Violations,17,2015-01,-75.116506,39.99673,2015,1,12,No,
1979595,19,2,2015-01-13 01:46:00,2015-01-13,01:46:00,1,201519003511,1300 BLOCK N 51ST ST,300.0,Robbery Firearm,15,2015-01,-75.224098,39.973853,2015,1,13,No,
1184361,12,4,2015-01-13 02:57:00,2015-01-13,02:57:00,2,201512002850,5500 BLOCK ANGORA TER,300.0,Robbery Firearm,9,2015-01,-75.233783,39.94657,2015,1,13,No,
1255087,15,2,2015-01-13 08:43:00,2015-01-13,08:43:00,8,201515003672,5300 BLOCK N PENN ST,300.0,Robbery Firearm,11,2015-01,-75.079091,40.024997,2015,1,13,No,
173645,15,1,2015-01-13 09:16:00,2015-01-13,09:16:00,9,201515003692,4500 BLOCK ARAMINGO AVE,400.0,Aggravated Assault Firearm,11,2015-01,-75.07979,40.002402,2015,1,13,No,
825696,22,3,2015-01-13 09:17:00,2015-01-13,09:17:00,9,201522003474,1500 BLOCK N 12TH ST,100.0,Homicide - Criminal,16,2015-01,-75.154811,39.975419,2015,1,13,No,
1406176,14,1,2015-01-13 10:19:00,2015-01-13,10:19:00,10,201514002744,7100 BLOCK STENTON AVE,1500.0,Weapon Violations,10,2015-01,-75.163858,40.058682,2015,1,13,No,
223039,25,2,2015-01-13 11:24:00,2015-01-13,11:24:00,11,201525003148,4800 BLOCK B ST,1500.0,Weapon Violations,18,2015-01,-75.120188,40.022664,2015,1,13,No,
585466,39,2,2015-01-13 12:44:00,2015-01-13,12:44:00,12,201539002888,3800 BLOCK N SYDENHAM ST,300.0,Robbery Firearm,21,2015-01,-75.153056,40.012609,2015,1,13,No,
1360008,2,1,2015-01-13 12:45:00,2015-01-13,12:45:00,12,201502002250,5700 BLOCK LANGDON ST,1500.0,Weapon Violations,2,2015-01,-75.092304,40.03437,2015,1,13,No,
1417071,25,3,2015-01-13 14:34:00,2015-01-13,14:34:00,14,201525003191,3300 BLOCK D ST,400.0,Aggravated Assault Firearm,18,2015-01,-75.120737,39.999769,2015,1,13,No,
2055229,22,2,2015-01-13 16:42:00,2015-01-13,16:42:00,16,201522003595,3400 BLOCK RIDGE AVE,300.0,Robbery Firearm,16,2015-01,-75.187325,39.994972,2015,1,13,No,
1908861,12,4,2015-01-13 18:50:00,2015-01-13,18:50:00,18,201512003006,5500 BLOCK CHESTER AVE,400.0,Aggravated Assault Firearm,9,2015-01,-75.224271,39.938703,2015,1,13,No,
302429,24,1,2015-01-13 18:57:00,2015-01-13,18:57:00,18,201524003700,1500 BLOCK E LYCOMING ST,300.0,Robbery Firearm,17,2015-01,-75.098419,40.00863,2015,1,13,No,
360468,35,1,2015-01-13 19:01:00,2015-01-13,19:01:00,19,201535003364,6300 BLOCK N BROAD ST,300.0,Robbery Firearm,20,2015-01,-75.142261,40.050119,2015,1,13,No,
457953,24,2,2015-01-13 19:12:00,2015-01-13,19:12:00,19,201524003698,2900 BLOCK D ST,300.0,Robbery Firearm,17,2015-01,-75.121883,39.994382,2015,1,13,No,
2055240,22,4,2015-01-13 19:16:00,2015-01-13,19:16:00,19,201522003616,N 30TH ST / CECIL B MOORE AV,300.0,Robbery Firearm,16,2015-01,-75.183699,39.982015,2015,1,13,No,
36708,14,2,2015-01-13 19:16:00,2015-01-13,19:16:00,19,201514002840,5000 BLOCK GERMANTOWN AVE 1,400.0,Aggravated Assault Firearm,10,2015-01,-75.164665,40.029848,2015,1,13,No,
385407,39,2,2015-01-13 19:49:00,2015-01-13,19:49:00,19,201539002999,1700 BLOCK W ERIE AVE,1500.0,Weapon Violations,21,2015-01,-75.156064,40.009839,2015,1,13,No,
185930,25,4,2015-01-13 21:36:00,2015-01-13,21:36:00,21,201525003287,600 BLOCK W GLENWOOD AVE,300.0,Robbery Firearm,18,2015-01,-75.140067,40.001934,2015,1,13,No,
202235,35,3,2015-01-13 22:01:00,2015-01-13,22:01:00,22,201535003407,1900 BLOCK W CHEW AVE,300.0,Robbery Firearm,20,2015-01,-75.152616,40.040339,2015,1,13,Yes,La Salle University
571753,25,3,2015-01-13 22:42:00,2015-01-13,22:42:00,22,201525003301,500 BLOCK E WESTMORELAND ST,300.0,Robbery Firearm,18,2015-01,-75.119937,39.999024,2015,1,13,No,
88162,22,2,2015-01-13 22:47:00,2015-01-13,22:47:00,22,201522003714,2500 BLOCK W DAUPHIN ST,1500.0,Weapon Violations,16,2015-01,-75.173739,39.990134,2015,1,13,No,
173755,15,1,2015-01-13 22:54:00,2015-01-13,22:54:00,22,201515003950,1500 BLOCK WOMRATH ST,400.0,Aggravated Assault Firearm,11,2015-01,-75.092085,40.010325,2015,1,13,No,
1445058,35,2,2015-01-14 00:20:00,2015-01-14,00:20:00,0,201535003431,5200 BLOCK RISING SUN AVE,400.0,Aggravated Assault Firearm,20,2015-01,-75.119633,40.028899,2015,1,14,No,
223050,25,3,2015-01-14 00:39:00,2015-01-14,00:39:00,0,201525003335,600 BLOCK E CORNWALL ST,1500.0,Weapon Violations,18,2015-01,-75.117037,39.998993,2015,1,14,No,
218902,39,1,2015-01-14 05:28:00,2015-01-14,05:28:00,5,201539003137,100 BLOCK HANSBERRY ST,300.0,Robbery Firearm,21,2015-01,-75.168794,40.029403,2015,1,14,No,
2025183,19,2,2015-01-14 11:43:00,2015-01-14,11:43:00,11,201519004174,5700 BLOCK LANSDOWNE AVE,300.0,Robbery Firearm,15,2015-01,-75.23574,39.976384,2015,1,14,No,
1946252,9,1,2015-01-14 13:22:00,2015-01-14,13:22:00,13,201509001664,1500 BLOCK WALNUT ST,300.0,Robbery Firearm,8,2015-01,-75.166453,39.949671,2015,1,14,No,
1485906,15,2,2015-01-14 13:23:00,2015-01-14,13:23:00,13,201515004109,3000 BLOCK ROBBINS ST,1500.0,Weapon Violations,11,2015-01,-75.061989,40.029002,2015,1,14,No,
218913,39,3,2015-01-14 13:56:00,2015-01-14,13:56:00,13,201539003232,3200 BLOCK N 25TH ST,300.0,Robbery Firearm,21,2015-01,-75.170542,40.004308,2015,1,14,No,
1686501,3,3,2015-01-14 15:36:00,2015-01-14,15:36:00,15,201503002901,700 BLOCK DICKINSON ST,400.0,Aggravated Assault Firearm,3,2015-01,-75.156597,39.930154,2015,1,14,No,
51657,24,1,2015-01-14 16:00:00,2015-01-14,16:00:00,16,201524003968,4000 BLOCK K ST,300.0,Robbery Firearm,17,2015-01,-75.104852,40.00802,2015,1,14,No,
376682,16,1,2015-01-14 16:11:00,2015-01-14,16:11:00,16,201516002009,3900 BLOCK BROWN ST,400.0,Aggravated Assault Firearm,12,2015-01,-75.202052,39.967559,2015,1,14,No,
825708,19,1,2015-01-14 18:02:00,2015-01-14,18:02:00,18,201519004317,6500 BLOCK LANSDOWNE AVE,100.0,Homicide - Criminal,15,2015-01,-75.249304,39.974922,2015,1,14,No,
1200055,14,2,2015-01-14 18:40:00,2015-01-14,18:40:00,18,201514003090,MC MAHON AV / E PRICE ST,300.0,Robbery Firearm,10,2015-01,-75.167308,40.045006,2015,1,14,No,
51668,24,1,2015-01-14 18:41:00,2015-01-14,18:41:00,18,201524004025,4300 BLOCK O ST,300.0,Robbery Firearm,17,2015-01,-75.095856,40.011636,2015,1,14,No,
1441704,26,1,2015-01-14 19:51:00,2015-01-14,19:51:00,19,201526002461,2400 BLOCK N LAWRENCE ST,400.0,Aggravated Assault Firearm,19,2015-01,-75.140173,39.987549,2015,1,14,No,
51679,24,1,2015-01-14 19:52:00,2015-01-14,19:52:00,19,201524004046,1200 BLOCK E PIKE ST,300.0,Robbery Firearm,17,2015-01,-75.10513,40.006427,2015,1,14,No,
1441716,26,1,2015-01-14 20:00:00,2015-01-14,20:00:00,20,201526002464,2400 BLOCK N LAWRENCE ST,400.0,Aggravated Assault Firearm,19,2015-01,-75.140173,39.987549,2015,1,14,No,
449534,15,3,2015-01-14 22:41:00,2015-01-14,22:41:00,22,201515004258,2900 BLOCK COTTMAN AVE,300.0,Robbery Firearm,11,2015-01,-75.051868,40.043,2015,1,14,No,
51690,24,3,2015-01-14 23:04:00,2015-01-14,23:04:00,23,201524004102,2700 BLOCK E WESTMORELAND ST,300.0,Robbery Firearm,17,2015-01,-75.099543,39.984796,2015,1,14,No,
367611,15,1,2015-01-14 23:08:00,2015-01-14,23:08:00,23,201515004265,1600 BLOCK WAKELING ST,400.0,Aggravated Assault Firearm,11,2015-01,-75.079558,40.019903,2015,1,14,No,
212432,14,2,2015-01-14 23:33:00,2015-01-14,23:33:00,23,201514003155,4900 BLOCK RUBICAM ST,1500.0,Weapon Violations,10,2015-01,-75.157654,40.032887,2015,1,14,No,
1946174,8,3,2015-01-14 23:48:00,2015-01-14,23:48:00,23,201508001995,3200 BLOCK BYBERRY RD,300.0,Robbery Firearm,7,2015-01,-74.976868,40.09604,2015,1,14,No,
1910081,6,3,2015-01-15 02:47:00,2015-01-15,02:47:00,2,201506002070,200 BLOCK S 12TH ST,300.0,Robbery Firearm,5,2015-01,-75.160897,39.947501,2015,1,15,Yes,Thomas Jefferson University
36819,14,1,2015-01-15 05:38:00,2015-01-15,05:38:00,5,201514003195,1300 BLOCK NARRAGANSETT ST,400.0,Aggravated Assault Firearm,10,2015-01,-75.158354,40.055336,2015,1,15,No,
1760416,26,3,2015-01-15 09:01:00,2015-01-15,09:01:00,9,201526002558,600 BLOCK E THOMPSON ST,1500.0,Weapon Violations,19,2015-01,-75.127282,39.972994,2015,1,15,No,
666246,18,1,2015-01-15 10:08:00,2015-01-15,10:08:00,10,201518002932,5700 BLOCK OSAGE AVE,400.0,Aggravated Assault Firearm,14,2015-01,-75.237076,39.954296,2015,1,15,No,
